Date,Currency_Code,Impact,Actual,Previous
2022-01-07T10:00:00.000Z,EUR,low,1,0
2022-01-07T13:30:00.000Z,CAD,med,-1,0
2022-01-07T13:30:00.000Z,CAD,med,1,0
2022-01-07T13:30:00.000Z,CAD,med,0,0
2022-01-07T13:30:00.000Z,CAD,high,1,0
2022-01-07T13:30:00.000Z,CAD,med,1,0
2022-01-07T13:30:00.000Z,CAD,low,-1,0
2022-01-07T13:30:00.000Z,USD,high,1,0
2022-01-07T13:30:00.000Z,USD,high,-1,0
2022-01-07T13:30:00.000Z,USD,high,1,0
2022-01-07T13:30:00.000Z,USD,low,-1,0
2022-01-07T13:30:00.000Z,USD,low,-1,0
2022-01-07T13:30:00.000Z,USD,med,0,0
2022-01-07T13:30:00.000Z,USD,low,1,0
2022-01-07T13:30:00.000Z,USD,low,-1,0
2022-01-07T13:30:00.000Z,USD,med,1,0
2022-01-07T15:00:00.000Z,CAD,high,-1,0
2022-01-07T15:00:00.000Z,USD,med,0,0
2022-01-07T15:30:00.000Z,USD,low,0,0
2022-01-07T17:15:00.000Z,USD,med,0,0
2022-01-07T17:30:00.000Z,USD,med,0,0
2022-01-07T18:00:00.000Z,USD,low,0,0
2022-01-07T18:00:00.000Z,USD,low,0,0
2022-01-07T20:00:00.000Z,USD,low,1,-1
2022-01-10T00:00:00.000Z,AUD,low,-1,0
2022-01-10,JPY,low,0,0
2022-01-10T00:30:00.000Z,AUD,med,1,-1
2022-01-10T00:30:00.000Z,AUD,low,0,-1
2022-01-10T10:00:00.000Z,,high,-1,0
2022-01-10T10:30:00.000Z,EUR,low,0,0
2022-01-10T10:30:00.000Z,EUR,low,0,0
2022-01-10T11:00:00.000Z,GBP,low,1,0
2022-01-10T14:00:00.000Z,EUR,low,0,0
2022-01-10T14:00:00.000Z,EUR,low,0,0
2022-01-10T14:00:00.000Z,EUR,low,0,0
2022-01-10T15:00:00.000Z,USD,med,-1,0
2022-01-10T15:30:00.000Z,USD,low,0,0
2022-01-10T16:00:00.000Z,USD,low,-1,0
2022-01-10T16:30:00.000Z,USD,low,0,0
2022-01-10T16:30:00.000Z,USD,low,0,0
2022-01-10T17:00:00.000Z,USD,med,0,0
2022-01-10T23:50:00.000Z,JPY,low,0,0
2022-01-11T00:01:00.000Z,GBP,med,-1,0
2022-01-11T00:30:00.000Z,AUD,low,1,1
2022-01-11T00:30:00.000Z,AUD,low,1,-1
2022-01-11T00:30:00.000Z,AUD,high,-1,-1
2022-01-11T00:30:00.000Z,AUD,med,1,0
2022-01-11T05:00:00.000Z,JPY,low,1,0
2022-01-11T05:00:00.000Z,JPY,low,1,0
2022-01-11T09:30:00.000Z,GBP,low,-1,-1
2022-01-11T10:00:00.000Z,GBP,low,0,0
2022-01-11T10:20:00.000Z,,med,0,0
2022-01-11T11:00:00.000Z,USD,low,1,0
2022-01-11T13:55:00.000Z,USD,low,0,0
2022-01-11T14:30:00.000Z,USD,med,0,0
2022-01-11T15:00:00.000Z,USD,med,-1,0
2022-01-11T15:00:00.000Z,USD,high,0,0
2022-01-11T15:30:00.000Z,USD,low,0,0
2022-01-11T16:20:00.000Z,USD,low,0,0
2022-01-11T18:00:00.000Z,USD,low,0,0
2022-01-11T21:30:00.000Z,USD,med,0,0
2022-01-11T23:00:00.000Z,JPY,med,-1,0
2022-01-11T23:50:00.000Z,JPY,low,1,0
2022-01-11T23:50:00.000Z,JPY,med,1,1
2022-01-12T01:00:00.000Z,JPY,med,0,0
2022-01-12T01:30:00.000Z,CNY,med,-1,0
2022-01-12T01:30:00.000Z,CNY,med,-1,0
2022-01-12T01:30:00.000Z,CNY,med,-1,0
2022-01-12T05:00:00.000Z,JPY,low,-1,0
2022-01-12T05:00:00.000Z,JPY,low,-1,0
2022-01-12T06:00:00.000Z,JPY,low,0,0
2022-01-12,CNY,low,1,0
2022-01-12T07:00:00.000Z,EUR,med,-1,0
2022-01-12T07:00:00.000Z,EUR,med,-1,0
2022-01-12T08:30:00.000Z,CNY,low,-1,0
2022-01-12T08:30:00.000Z,CNY,med,-1,0
2022-01-12T08:30:00.000Z,CNY,low,0,0
2022-01-12T08:30:00.000Z,CNY,low,1,0
2022-01-12T10:00:00.000Z,,med,1,-1
2022-01-12T10:00:00.000Z,,low,-1,-1
2022-01-12T10:30:00.000Z,EUR,low,0,0
2022-01-12T12:00:00.000Z,USD,low,0,0
2022-01-12T12:00:00.000Z,USD,low,0,0
2022-01-12T12:00:00.000Z,USD,low,0,0
2022-01-12T12:00:00.000Z,USD,low,0,0
2022-01-12T12:00:00.000Z,USD,low,0,0
2022-01-12T13:30:00.000Z,USD,med,0,0
2022-01-12T13:30:00.000Z,USD,med,1,0
2022-01-12T13:30:00.000Z,USD,high,-1,0
2022-01-12T13:30:00.000Z,USD,high,1,0
2022-01-12T15:30:00.000Z,USD,low,0,0
2022-01-12T15:30:00.000Z,USD,low,0,0
2022-01-12T15:30:00.000Z,USD,low,0,0
2022-01-12T15:30:00.000Z,USD,low,0,0
2022-01-12T15:30:00.000Z,USD,low,0,0
2022-01-12T15:30:00.000Z,USD,low,0,0
2022-01-12T15:30:00.000Z,USD,low,0,0
2022-01-12T15:30:00.000Z,USD,med,0,0
2022-01-12T15:30:00.000Z,USD,med,0,0
2022-01-12T15:30:00.000Z,,low,0,0
2022-01-12T16:20:00.000Z,USD,low,0,0
2022-01-12T17:00:00.000Z,USD,low,0,0
2022-01-12T17:00:00.000Z,USD,low,0,0
2022-01-12T17:00:00.000Z,USD,low,0,0
2022-01-12T17:00:00.000Z,CAD,low,0,0
2022-01-12T17:00:00.000Z,USD,low,0,0
2022-01-12T18:00:00.000Z,USD,med,0,0
2022-01-12T18:00:00.000Z,USD,med,0,0
2022-01-12T19:00:00.000Z,USD,med,1,0
2022-01-12T21:45:00.000Z,NZD,low,1,-1
2022-01-13T06:00:00.000Z,JPY,low,-1,0
2022-01-13,CNY,med,0,0
2022-01-13T10:30:00.000Z,,low,0,0
2022-01-13T11:30:00.000Z,,low,0,0
2022-01-13T13:00:00.000Z,USD,med,0,0
2022-01-13T13:30:00.000Z,USD,low,-1,0
2022-01-13T13:30:00.000Z,USD,low,1,1
2022-01-13T13:30:00.000Z,USD,med,-1,0
2022-01-13T13:30:00.000Z,USD,med,0,1
2022-01-13T13:30:00.000Z,USD,low,1,1
2022-01-13T13:30:00.000Z,USD,low,-1,1
2022-01-13T13:30:00.000Z,USD,high,-1,1
2022-01-13T14:30:00.000Z,,low,0,0
2022-01-13T15:00:00.000Z,USD,med,0,0
2022-01-13T15:00:00.000Z,USD,med,0,0
2022-01-13T15:30:00.000Z,USD,low,0,0
2022-01-13T15:30:00.000Z,USD,low,0,0
2022-01-13T16:00:00.000Z,EUR,low,0,0
2022-01-13T16:30:00.000Z,USD,low,0,0
2022-01-13T16:30:00.000Z,USD,low,0,0
2022-01-13T17:00:00.000Z,CAD,low,0,0
2022-01-13T18:00:00.000Z,USD,med,0,0
2022-01-13T18:00:00.000Z,USD,med,0,0
2022-01-13T23:50:00.000Z,JPY,low,0,0
2022-01-13T23:50:00.000Z,JPY,low,0,0
2022-01-13T23:50:00.000Z,JPY,low,-1,1
2022-01-13T23:50:00.000Z,JPY,low,-1,1
2022-01-14T00:30:00.000Z,AUD,med,1,0
2022-01-14T00:30:00.000Z,AUD,low,1,0
2022-01-14T03:00:00.000Z,CNY,high,-1,0
2022-01-14T03:00:00.000Z,CNY,high,-1,0
2022-01-14T03:00:00.000Z,CNY,med,1,0
2022-01-14T07:00:00.000Z,GBP,med,1,1
2022-01-14T07:00:00.000Z,GBP,low,1,1
2022-01-14T07:00:00.000Z,GBP,med,-1,-1
2022-01-14T07:00:00.000Z,GBP,med,1,1
2022-01-14T07:00:00.000Z,GBP,high,1,1
2022-01-14T07:00:00.000Z,GBP,high,1,-1
2022-01-14T07:00:00.000Z,GBP,low,1,1
2022-01-14T07:00:00.000Z,GBP,high,1,1
2022-01-14T07:00:00.000Z,GBP,med,1,1
2022-01-14T07:00:00.000Z,GBP,med,1,0
2022-01-14T07:00:00.000Z,GBP,med,1,1
2022-01-14T07:45:00.000Z,EUR,low,0,0
2022-01-14T07:45:00.000Z,EUR,low,0,0
2022-01-14T07:45:00.000Z,EUR,low,0,0
2022-01-14T07:45:00.000Z,EUR,low,0,0
2022-01-14T07:45:00.000Z,EUR,low,1,-1
2022-01-14T09:00:00.000Z,EUR,high,-1,0
2022-01-14T10:00:00.000Z,,med,-1,-1
2022-01-14T13:15:00.000Z,,med,0,0
2022-01-14T13:30:00.000Z,USD,low,-1,0
2022-01-14T13:30:00.000Z,USD,low,-1,0
2022-01-14T13:30:00.000Z,USD,med,-1,0
2022-01-14T13:30:00.000Z,USD,med,-1,-1
2022-01-14T13:30:00.000Z,USD,low,-1,0
2022-01-14T13:30:00.000Z,USD,med,-1,-1
2022-01-14T13:30:00.000Z,USD,high,-1,-1
2022-01-14T13:30:00.000Z,USD,low,-1,-1
2022-01-14T14:15:00.000Z,USD,low,-1,-1
2022-01-14T14:15:00.000Z,USD,low,-1,-1
2022-01-14T14:15:00.000Z,USD,low,-1,-1
2022-01-14T14:15:00.000Z,USD,med,-1,-1
2022-01-14T14:15:00.000Z,USD,med,-1,1
2022-01-14T15:00:00.000Z,GBP,low,0,0
2022-01-14T15:00:00.000Z,USD,high,-1,0
2022-01-14T15:00:00.000Z,USD,low,0,0
2022-01-14T15:00:00.000Z,USD,low,1,0
2022-01-14T15:00:00.000Z,USD,low,-1,0
2022-01-14T15:00:00.000Z,USD,low,-1,0
2022-01-14T15:00:00.000Z,USD,med,1,1
2022-01-14T15:00:00.000Z,USD,low,0,0
2022-01-14T15:00:00.000Z,USD,med,0,0
2022-01-14T16:00:00.000Z,USD,med,0,0
2022-01-14T18:00:00.000Z,USD,low,0,0
2022-01-14T18:00:00.000Z,USD,low,0,0
2022-01-15T01:30:00.000Z,CNY,med,0,0
2022-01-16T15:00:00.000Z,,low,0,0
2022-01-16T23:50:00.000Z,JPY,med,1,0
2022-01-16T23:50:00.000Z,JPY,med,1,0
2022-01-17,,med,0,0
2022-01-17,USD,low,0,0
2022-01-17,CHF,med,0,0
2022-01-17T00:30:00.000Z,AUD,med,0,-1
2022-01-17T00:30:00.000Z,AUD,low,0,0
2022-01-17T02:00:00.000Z,CNY,med,1,0
2022-01-17T02:00:00.000Z,CNY,low,1,0
2022-01-17T02:00:00.000Z,CNY,med,-1,0
2022-01-17T02:00:00.000Z,CNY,high,1,0
2022-01-17T02:00:00.000Z,CNY,med,1,1
2022-01-17T02:00:00.000Z,CNY,med,0,0
2022-01-17T02:00:00.000Z,CNY,low,1,0
2022-01-17T04:30:00.000Z,JPY,low,-1,1
2022-01-17T10:30:00.000Z,EUR,low,0,1
2022-01-17T13:30:00.000Z,CAD,low,0,-1
2022-01-17T13:30:00.000Z,CAD,low,0,0
2022-01-17T13:30:00.000Z,CAD,low,-1,0
2022-01-17T13:30:00.000Z,CAD,low,-1,-1
2022-01-17T14:00:00.000Z,EUR,low,0,0
2022-01-17T14:00:00.000Z,EUR,low,0,0
2022-01-17T14:00:00.000Z,EUR,low,0,0
2022-01-17T15:30:00.000Z,CAD,med,0,0
2022-01-17T21:00:00.000Z,NZD,low,-1,0
2022-01-17T21:00:00.000Z,NZD,low,-1,0
2022-01-18,CHF,med,0,0
2022-01-18T03:00:00.000Z,JPY,high,0,0
2022-01-18T03:00:00.000Z,JPY,med,0,0
2022-01-18T04:30:00.000Z,JPY,low,1,0
2022-01-18T04:30:00.000Z,JPY,low,-1,0
2022-01-18T04:30:00.000Z,JPY,med,-1,0
2022-01-18T07:00:00.000Z,GBP,med,-1,0
2022-01-18T07:00:00.000Z,GBP,low,1,0
2022-01-18T07:00:00.000Z,GBP,med,-1,0
2022-01-18T07:00:00.000Z,GBP,high,-1,-1
2022-01-18T07:00:00.000Z,GBP,high,1,0
2022-01-18T07:30:00.000Z,CHF,low,-1,0
2022-01-18T07:30:00.000Z,CHF,low,-1,0
2022-01-18T10:00:00.000Z,,med,1,0
2022-01-18T10:00:00.000Z,EUR,med,-1,0
2022-01-18T10:00:00.000Z,EUR,med,1,0
2022-01-18T10:30:00.000Z,EUR,low,0,0
2022-01-18T13:15:00.000Z,CAD,med,-1,1
2022-01-18T13:30:00.000Z,USD,med,-1,0
2022-01-18T15:00:00.000Z,NZD,low,0,0
2022-01-18T15:00:00.000Z,USD,med,-1,0
2022-01-18T15:30:00.000Z,USD,low,0,0
2022-01-18T16:30:00.000Z,USD,low,0,0
2022-01-18T16:30:00.000Z,USD,low,0,0
2022-01-18T21:00:00.000Z,USD,low,0,0
2022-01-18T21:00:00.000Z,USD,med,0,0
2022-01-18T21:00:00.000Z,USD,low,0,-1
2022-01-18T21:45:00.000Z,NZD,low,1,0
2022-01-18T21:45:00.000Z,NZD,low,-1,-1
2022-01-18T23:30:00.000Z,AUD,high,-1,0
2022-01-18T23:30:00.000Z,AUD,high,-1,0
2022-01-19,CHF,med,0,0
2022-01-19T07:00:00.000Z,EUR,med,0,0
2022-01-19T07:00:00.000Z,EUR,low,0,0
2022-01-19T07:00:00.000Z,EUR,low,0,0
2022-01-19T07:00:00.000Z,EUR,med,0,0
2022-01-19T07:00:00.000Z,GBP,low,1,0
2022-01-19T07:00:00.000Z,GBP,low,1,0
2022-01-19T07:00:00.000Z,GBP,low,-1,1
2022-01-19T07:00:00.000Z,GBP,low,-1,1
2022-01-19T07:00:00.000Z,GBP,low,-1,1
2022-01-19T07:00:00.000Z,GBP,low,-1,1
2022-01-19T07:00:00.000Z,GBP,med,1,0
2022-01-19T07:00:00.000Z,GBP,med,1,0
2022-01-19T07:00:00.000Z,GBP,high,1,0
2022-01-19T07:00:00.000Z,GBP,low,1,0
2022-01-19T07:00:00.000Z,GBP,low,1,1
2022-01-19T07:00:00.000Z,GBP,low,1,0
2022-01-19T09:00:00.000Z,,low,1,1
2022-01-19T09:00:00.000Z,EUR,med,0,0
2022-01-19T10:00:00.000Z,,med,-1,-1
2022-01-19T10:30:00.000Z,EUR,low,0,0
2022-01-19T12:00:00.000Z,USD,low,0,0
2022-01-19T12:00:00.000Z,USD,low,0,0
2022-01-19T12:00:00.000Z,USD,low,0,0
2022-01-19T12:00:00.000Z,USD,low,0,0
2022-01-19T12:00:00.000Z,USD,low,0,0
2022-01-19T12:30:00.000Z,,low,0,0
2022-01-19T13:30:00.000Z,CAD,high,0,0
2022-01-19T13:30:00.000Z,CAD,med,-1,0
2022-01-19T13:30:00.000Z,CAD,low,1,0
2022-01-19T13:30:00.000Z,CAD,low,1,0
2022-01-19T13:30:00.000Z,CAD,low,1,0
2022-01-19T13:30:00.000Z,CAD,med,1,0
2022-01-19T13:30:00.000Z,USD,med,1,1
2022-01-19T13:30:00.000Z,USD,med,1,-1
2022-01-19T13:30:00.000Z,USD,high,1,0
2022-01-19T13:30:00.000Z,USD,high,1,1
2022-01-19T13:55:00.000Z,USD,low,0,0
2022-01-19T14:15:00.000Z,GBP,med,0,0
2022-01-19T18:00:00.000Z,USD,low,0,0
2022-01-19T21:30:00.000Z,USD,med,0,0
2022-01-19T21:45:00.000Z,NZD,low,1,0
2022-01-19T23:50:00.000Z,JPY,low,0,-1
2022-01-19T23:50:00.000Z,JPY,low,0,1
2022-01-19T23:50:00.000Z,JPY,low,1,0
2022-01-19T23:50:00.000Z,JPY,med,1,0
2022-01-19T23:50:00.000Z,JPY,high,1,-1
2022-01-20T00:00:00.000Z,AUD,low,-1,0
2022-01-20,CHF,med,0,0
2022-01-20T00:30:00.000Z,AUD,low,1,0
2022-01-20T00:30:00.000Z,AUD,low,0,0
2022-01-20T00:30:00.000Z,AUD,med,1,0
2022-01-20T00:30:00.000Z,AUD,high,1,0
2022-01-20T00:30:00.000Z,AUD,med,1,1
2022-01-20T01:15:00.000Z,CNY,med,-1,0
2022-01-20T01:15:00.000Z,CNY,high,-1,0
2022-01-20T07:00:00.000Z,EUR,low,1,0
2022-01-20T07:00:00.000Z,EUR,med,1,0
2022-01-20T07:45:00.000Z,EUR,low,-1,-1
2022-01-20T07:45:00.000Z,EUR,med,1,-1
2022-01-20T10:00:00.000Z,,low,0,0
2022-01-20T10:00:00.000Z,,med,0,0
2022-01-20T10:00:00.000Z,,low,0,0
2022-01-20T10:00:00.000Z,EUR,low,0,0
2022-01-20T10:00:00.000Z,EUR,low,0,0
2022-01-20T12:30:00.000Z,,med,0,0
2022-01-20T13:30:00.000Z,USD,med,-1,-1
2022-01-20T13:30:00.000Z,USD,low,1,1
2022-01-20T13:30:00.000Z,USD,med,-1,-1
2022-01-20T13:30:00.000Z,USD,med,1,0
2022-01-20T13:30:00.000Z,USD,low,1,0
2022-01-20T13:30:00.000Z,USD,low,1,0
2022-01-20T13:30:00.000Z,USD,low,-1,0
2022-01-20T13:30:00.000Z,USD,low,1,0
2022-01-20T13:30:00.000Z,USD,low,1,0
2022-01-20T13:30:00.000Z,CAD,low,-1,-1
2022-01-20T15:00:00.000Z,USD,low,-1,1
2022-01-20T15:00:00.000Z,USD,high,-1,1
2022-01-20T15:30:00.000Z,USD,low,0,0
2022-01-20T15:30:00.000Z,USD,low,0,0
2022-01-20T16:00:00.000Z,USD,low,0,0
2022-01-20T16:00:00.000Z,USD,low,0,0
2022-01-20T16:00:00.000Z,USD,low,0,0
2022-01-20T16:00:00.000Z,USD,low,0,0
2022-01-20T16:00:00.000Z,USD,low,0,0
2022-01-20T16:00:00.000Z,USD,low,0,0
2022-01-20T16:00:00.000Z,USD,low,0,0
2022-01-20T16:00:00.000Z,USD,med,0,0
2022-01-20T16:00:00.000Z,USD,med,0,0
2022-01-20T16:30:00.000Z,USD,low,0,0
2022-01-20T16:30:00.000Z,USD,low,0,0
2022-01-20T17:00:00.000Z,CAD,low,0,0
2022-01-20T18:00:00.000Z,USD,low,0,0
2022-01-20T21:30:00.000Z,NZD,med,1,0
2022-01-20T21:45:00.000Z,NZD,low,1,0
2022-01-20T23:30:00.000Z,JPY,med,-1,0
2022-01-20T23:30:00.000Z,JPY,low,-1,0
2022-01-20T23:30:00.000Z,JPY,low,-1,0
2022-01-20T23:30:00.000Z,JPY,high,1,0
2022-01-20T23:50:00.000Z,JPY,med,0,0
2022-01-21,CHF,med,0,0
2022-01-21T00:01:00.000Z,GBP,high,-1,0
2022-01-21,AUD,med,1,0
2022-01-21T07:00:00.000Z,GBP,high,-1,-1
2022-01-21T07:00:00.000Z,GBP,med,-1,-1
2022-01-21T07:00:00.000Z,GBP,low,-1,-1
2022-01-21T07:00:00.000Z,GBP,low,-1,-1
2022-01-21T10:30:00.000Z,,med,0,0
2022-01-21T12:30:00.000Z,,med,0,0
2022-01-21T13:00:00.000Z,GBP,med,0,0
2022-01-21T13:30:00.000Z,CAD,low,-1,0
2022-01-21T13:30:00.000Z,CAD,med,-1,-1
2022-01-21T13:30:00.000Z,CAD,low,-1,1
2022-01-21T13:30:00.000Z,CAD,med,0,0
2022-01-21T13:30:00.000Z,CAD,low,-1,0
2022-01-21T15:00:00.000Z,,med,-1,-1
2022-01-21T15:00:00.000Z,USD,low,1,-1
2022-01-21T15:30:00.000Z,USD,low,0,0
2022-01-21T16:30:00.000Z,USD,med,0,0
2022-01-21T18:00:00.000Z,USD,low,0,0
2022-01-21T18:00:00.000Z,USD,low,0,0
2022-01-23T22:00:00.000Z,AUD,med,-1,0
2022-01-23T22:00:00.000Z,AUD,med,-1,0
2022-01-23T22:00:00.000Z,AUD,high,-1,0
2022-01-24T00:30:00.000Z,JPY,med,1,0
2022-01-24T00:30:00.000Z,JPY,med,-1,0
2022-01-24T00:30:00.000Z,JPY,high,-1,0
2022-01-24T08:15:00.000Z,EUR,high,-1,0
2022-01-24T08:15:00.000Z,EUR,low,1,0
2022-01-24T08:15:00.000Z,EUR,low,-1,0
2022-01-24T08:30:00.000Z,EUR,high,1,0
2022-01-24T08:30:00.000Z,EUR,med,1,0
2022-01-24T08:30:00.000Z,EUR,med,1,0
2022-01-24T09:00:00.000Z,,high,-1,0
2022-01-24T09:00:00.000Z,,med,1,0
2022-01-24T09:00:00.000Z,,med,-1,0
2022-01-24T09:30:00.000Z,GBP,high,-1,0
2022-01-24T09:30:00.000Z,GBP,med,-1,0
2022-01-24T09:30:00.000Z,GBP,med,-1,0
2022-01-24T11:00:00.000Z,EUR,low,0,0
2022-01-24T13:30:00.000Z,USD,med,-1,1
2022-01-24T13:30:00.000Z,CAD,low,1,0
2022-01-24T14:00:00.000Z,EUR,low,0,0
2022-01-24T14:00:00.000Z,EUR,low,0,0
2022-01-24T14:00:00.000Z,EUR,low,0,0
2022-01-24T14:45:00.000Z,USD,med,-1,0
2022-01-24T14:45:00.000Z,USD,high,-1,0
2022-01-24T14:45:00.000Z,USD,med,-1,0
2022-01-24T16:30:00.000Z,USD,low,0,0
2022-01-24T16:30:00.000Z,USD,low,0,0
2022-01-24T18:00:00.000Z,USD,low,0,0
2022-01-24T21:40:00.000Z,NZD,low,-1,1
2022-01-25T00:30:00.000Z,AUD,low,0,0
2022-01-25T00:30:00.000Z,AUD,low,0,0
2022-01-25T00:30:00.000Z,AUD,low,0,0
2022-01-25T00:30:00.000Z,AUD,high,1,0
2022-01-25T00:30:00.000Z,AUD,med,1,0
2022-01-25T00:30:00.000Z,AUD,low,0,0
2022-01-25T00:30:00.000Z,AUD,high,-1,0
2022-01-25T07:00:00.000Z,GBP,low,-1,-1
2022-01-25T09:00:00.000Z,EUR,low,-1,0
2022-01-25T09:00:00.000Z,EUR,low,1,1
2022-01-25T09:00:00.000Z,EUR,high,1,1
2022-01-25T11:00:00.000Z,GBP,med,-1,0
2022-01-25T11:00:00.000Z,GBP,med,1,0
2022-01-25T13:55:00.000Z,USD,low,0,0
2022-01-25T14:00:00.000Z,USD,low,1,0
2022-01-25T14:00:00.000Z,USD,low,1,0
2022-01-25T14:00:00.000Z,USD,low,1,1
2022-01-25T14:00:00.000Z,USD,med,1,1
2022-01-25T14:00:00.000Z,USD,low,1,0
2022-01-25T15:00:00.000Z,USD,high,-1,-1
2022-01-25T15:00:00.000Z,USD,low,-1,0
2022-01-25T15:00:00.000Z,USD,low,1,0
2022-01-25T15:00:00.000Z,USD,low,-1,0
2022-01-25T15:30:00.000Z,USD,low,0,0
2022-01-25T16:30:00.000Z,USD,low,0,0
2022-01-25T18:00:00.000Z,USD,low,0,0
2022-01-25T21:30:00.000Z,USD,med,0,0
2022-01-25T23:50:00.000Z,JPY,med,0,0
2022-01-26,AUD,low,0,0
2022-01-26T02:00:00.000Z,NZD,low,1,-1
2022-01-26T05:00:00.000Z,JPY,low,1,0
2022-01-26T05:00:00.000Z,JPY,low,-1,0
2022-01-26T07:45:00.000Z,EUR,low,0,0
2022-01-26T09:00:00.000Z,CHF,low,1,0
2022-01-26T10:30:00.000Z,EUR,med,0,0
2022-01-26T11:00:00.000Z,EUR,low,1,0
2022-01-26T11:00:00.000Z,EUR,med,1,0
2022-01-26T12:00:00.000Z,USD,low,0,0
2022-01-26T12:00:00.000Z,USD,low,0,0
2022-01-26T12:00:00.000Z,USD,low,0,0
2022-01-26T12:00:00.000Z,USD,low,0,0
2022-01-26T12:00:00.000Z,USD,low,0,0
2022-01-26T13:30:00.000Z,CAD,low,0,0
2022-01-26T13:30:00.000Z,USD,med,-1,-1
2022-01-26T13:30:00.000Z,USD,med,1,1
2022-01-26T13:30:00.000Z,USD,med,0,-1
2022-01-26T15:00:00.000Z,CAD,high,-1,0
2022-01-26T15:00:00.000Z,CAD,high,0,0
2022-01-26T15:00:00.000Z,USD,low,1,-1
2022-01-26T15:00:00.000Z,USD,med,1,-1
2022-01-26T15:30:00.000Z,USD,low,0,0
2022-01-26T15:30:00.000Z,USD,low,0,0
2022-01-26T15:30:00.000Z,USD,low,0,0
2022-01-26T15:30:00.000Z,USD,low,0,0
2022-01-26T15:30:00.000Z,USD,low,0,0
2022-01-26T15:30:00.000Z,USD,low,0,0
2022-01-26T15:30:00.000Z,USD,low,0,0
2022-01-26T15:30:00.000Z,USD,med,0,0
2022-01-26T15:30:00.000Z,USD,med,0,0
2022-01-26T16:30:00.000Z,USD,low,0,0
2022-01-26T19:00:00.000Z,USD,high,0,0
2022-01-26T19:30:00.000Z,USD,high,0,0
2022-01-26T21:45:00.000Z,NZD,med,1,0
2022-01-26T21:45:00.000Z,NZD,low,1,0
2022-01-26T23:30:00.000Z,AUD,low,-1,1
2022-01-26T23:50:00.000Z,JPY,low,0,1
2022-01-26T23:50:00.000Z,JPY,low,0,1
2022-01-27T00:01:00.000Z,GBP,low,1,0
2022-01-27T00:30:00.000Z,AUD,low,-1,0
2022-01-27T00:30:00.000Z,AUD,low,-1,0
2022-01-27T01:30:00.000Z,CNY,low,-1,0
2022-01-27T07:00:00.000Z,EUR,high,1,-1
2022-01-27T07:00:00.000Z,CHF,med,0,-1
2022-01-27T11:00:00.000Z,GBP,med,1,0
2022-01-27T12:30:00.000Z,CAD,low,-1,-1
2022-01-27T13:30:00.000Z,CAD,low,0,0
2022-01-27T13:30:00.000Z,USD,low,0,0
2022-01-27T13:30:00.000Z,USD,low,0,0
2022-01-27T13:30:00.000Z,USD,low,0,1
2022-01-27T13:30:00.000Z,USD,med,-1,-1
2022-01-27T13:30:00.000Z,USD,low,1,1
2022-01-27T13:30:00.000Z,USD,med,1,-1
2022-01-27T13:30:00.000Z,USD,low,-1,1
2022-01-27T13:30:00.000Z,USD,med,-1,1
2022-01-27T13:30:00.000Z,USD,high,-1,1
2022-01-27T13:30:00.000Z,USD,med,1,0
2022-01-27T13:30:00.000Z,USD,low,1,0
2022-01-27T13:30:00.000Z,USD,high,1,0
2022-01-27T13:30:00.000Z,USD,low,1,0
2022-01-27T15:00:00.000Z,USD,med,-1,-1
2022-01-27T15:00:00.000Z,USD,med,-1,-1
2022-01-27T15:30:00.000Z,USD,low,0,0
2022-01-27T15:30:00.000Z,USD,low,0,0
2022-01-27T16:00:00.000Z,USD,low,1,1
2022-01-27T16:00:00.000Z,USD,low,-1,-1
2022-01-27T16:30:00.000Z,USD,low,0,0
2022-01-27T16:30:00.000Z,USD,low,0,0
2022-01-27T17:00:00.000Z,CAD,low,0,0
2022-01-27T18:00:00.000Z,USD,low,0,0
2022-01-27T21:00:00.000Z,NZD,low,-1,0
2022-01-27T23:30:00.000Z,JPY,low,-1,0
2022-01-27T23:30:00.000Z,JPY,low,-1,0
2022-01-27T23:30:00.000Z,JPY,low,-1,-1
2022-01-28T00:30:00.000Z,AUD,med,1,0
2022-01-28T00:30:00.000Z,AUD,low,1,0
2022-01-28T06:30:00.000Z,EUR,med,1,1
2022-01-28T06:30:00.000Z,EUR,low,-1,1
2022-01-28T06:30:00.000Z,EUR,high,1,1
2022-01-28T07:00:00.000Z,EUR,low,-1,0
2022-01-28T07:00:00.000Z,EUR,low,-1,0
2022-01-28T07:45:00.000Z,EUR,low,-1,1
2022-01-28T07:45:00.000Z,EUR,low,-1,1
2022-01-28T08:00:00.000Z,CHF,med,1,1
2022-01-28T09:00:00.000Z,EUR,low,1,0
2022-01-28T09:00:00.000Z,EUR,low,-1,0
2022-01-28T09:00:00.000Z,EUR,low,-1,1
2022-01-28T09:00:00.000Z,EUR,med,-1,0
2022-01-28T09:00:00.000Z,EUR,high,-1,1
2022-01-28T10:00:00.000Z,EUR,med,-1,-1
2022-01-28T10:00:00.000Z,EUR,low,1,0
2022-01-28T10:00:00.000Z,EUR,low,0,-1
2022-01-28T10:00:00.000Z,EUR,low,-1,-1
2022-01-28T10:00:00.000Z,EUR,low,-1,-1
2022-01-28T10:00:00.000Z,EUR,low,1,-1
2022-01-28T13:30:00.000Z,USD,med,-1,0
2022-01-28T13:30:00.000Z,USD,low,-1,0
2022-01-28T13:30:00.000Z,USD,low,-1,0
